Model info
==========
Mesh file: textured.ply (VN 867649, FN 1732678)
Texture files:
  textured.jpg

Parameterization info
=====================
Number of charts: 610
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   123       72  3.47332e-05  3.84018e-05      273.381       11
   124      129  3.39343e-05  3.75232e-05      267.126        9
   125       68  2.46163e-05  2.60688e-05      185.583       15
   126       15  3.55859e-06  4.41798e-06      31.4515        5
   127       97  3.30747e-05   3.6569e-05      260.333        6
   128       67  3.23554e-05  3.57767e-05      254.693        6
   129       38  3.18722e-05  3.52462e-05      250.917        7
   130       42  2.13555e-05  2.36081e-05      168.065        3
   131       60  3.02469e-05  3.34504e-05      238.132        2
   132       62  2.96086e-05  3.27427e-05      233.094        7
   133       61  2.88748e-05  3.19273e-05      227.289        4
   134       52  2.77099e-05  3.06417e-05      218.137       11
   135       51   2.6196e-05  2.89665e-05      206.212        3
   136       57  2.50764e-05  2.77237e-05      197.364        6
   137       32  2.25878e-05   2.4975e-05      177.796        4
   138       45  2.47636e-05  2.73833e-05       194.94        3
   139        5  3.27944e-06  3.63452e-06       25.874        3
   140       16  9.16753e-06  1.00622e-05      71.6323        3
   141       50  2.36017e-05  2.60999e-05      185.805        6
   142       52  2.31289e-05  2.55794e-05      182.099        7
   143       19  8.04262e-06  8.67366e-06      61.7474        4
   144       51  2.11911e-05  2.34324e-05      166.814       11
   145       34  2.10916e-05   2.3321e-05      166.022        5
   146       42  2.06007e-05    2.278e-05       162.17        7
   147       42  1.59668e-05  1.73969e-05      123.848       10
   148       59  1.68202e-05  1.86268e-05      132.604        5
   149       43  1.94135e-05  2.14675e-05      152.826        8
   150       38  1.75826e-05   1.9441e-05        138.4        5
   151       35  1.73262e-05  1.91583e-05      136.387        9
   152       38  1.67151e-05  1.84846e-05      131.591        4
   153       24  1.54783e-05   1.7117e-05      121.855        5
   154       37  1.51889e-05  1.67924e-05      119.545        6
   155       30  1.50027e-05  1.65884e-05      118.092        8
   156       30   1.1738e-05  1.27124e-05       90.499        8
   157       34  1.46191e-05  1.61656e-05      115.082       12
   158       31  1.46072e-05  1.61525e-05      114.989        7
   159       38  1.45826e-05  1.61256e-05      114.798        7
   160       31  1.40084e-05  1.54904e-05      110.275        3
   161       30  1.32935e-05  1.47011e-05      104.657        5
   162       11  4.07919e-06  4.55087e-06      32.3975        3
   163        3  1.29834e-06  1.44701e-06      10.3012        2
   164       22  1.15848e-05  1.28115e-05      91.2045        3
   165       27  1.15186e-05  1.27353e-05      90.6619        9
   166       21  1.11226e-05  1.22987e-05      87.5541        7
   167       16  4.37169e-06  4.77289e-06       33.978        3
   168       14  1.00174e-05  1.10781e-05      78.8643        3
   169       66  9.79126e-06  1.08259e-05      77.0695       14
   170       24  9.41046e-06  1.04044e-05      74.0684        4
   171       15  8.85068e-06  9.78956e-06      69.6915        5
   172       15  6.90643e-06  7.63669e-06      54.3653        3
   173       19   8.7995e-06  9.72858e-06      69.2574        8
   174       29  8.78479e-06  9.71301e-06      69.1465        6
   175       14  8.71332e-06  9.63334e-06      68.5794        4
   176       30  8.56124e-06  9.46382e-06      67.3726        3
   177       22  8.44997e-06  9.34111e-06       66.499        5
   178       17   8.2896e-06  9.16455e-06      65.2421        5
   179       17  8.24619e-06  9.11836e-06      64.9133        4
   180       13  7.99203e-06  8.83702e-06      62.9104        4
   181       41  7.84494e-06  8.67509e-06      61.7577        7
   182       14   7.8258e-06  8.65327e-06      61.6023        8
   183       20  7.82399e-06  8.65109e-06      61.5868        6
   184       18  7.68469e-06  8.49839e-06      60.4997        6
   185       16  7.64243e-06  8.44875e-06      60.1463        5
   186       16  7.63658e-06  8.44395e-06      60.1122        5
   187       36  7.49373e-06  8.28715e-06      58.9959        8
   188       13  7.46997e-06  8.25962e-06      58.7999        4
   189       29  3.98798e-06  4.06461e-06      28.9358        3
   190       21   7.3728e-06  8.15359e-06      58.0451        5
   191       19  7.25888e-06  8.02841e-06      57.1539        2
   192       27  7.22578e-06  7.99194e-06      56.8943        5
   193       18  6.94781e-06  7.68052e-06      54.6773        5
   194       18  6.91202e-06  7.64551e-06      54.4281        6
   195       11  6.67634e-06  7.38358e-06      52.5634        5
   196       16  6.60983e-06  7.30813e-06      52.0263        3
   197       12  6.50932e-06  7.05047e-06       50.192        8
   198       11  6.50667e-06  7.19552e-06      51.2247        4
   199       13  6.29871e-06  6.96558e-06      49.5877        6
   200       15  6.23615e-06  6.89617e-06      49.0936        6
   201        9  6.21854e-06  6.87365e-06      48.9332        3
   202       10  4.94546e-06  5.46793e-06       38.926        3
   203       14  5.92387e-06  6.55147e-06      46.6397        5
   204       13  5.78166e-06  6.39571e-06      45.5308        5
   205       12  5.69277e-06  6.29725e-06      44.8299        4
   206       20  5.65244e-06  6.25349e-06      44.5184        5
   207        8  5.48705e-06  6.06833e-06      43.2002        3
   208       15  5.42035e-06  5.99558e-06      42.6823        3
   209       42  5.37715e-06  5.94658e-06      42.3335       18
   210        9  5.27185e-06  5.82946e-06      41.4997        5
   211       14  5.25625e-06  5.81243e-06      41.3785        7
   212       10  5.23352e-06  5.79053e-06      41.2226        6
   213       12  5.20713e-06  5.75984e-06      41.0041        3
   214       15  5.20202e-06  5.75219e-06      40.9496        3
   215        1  6.92419e-07  7.55898e-07      5.38121        1
   216        1  3.99314e-09   7.6987e-08     0.548067        2
   217       32  4.97822e-06   5.5047e-06      39.1877       14
   218        8  4.81345e-06  5.32205e-06      37.8874        4
   219        9  4.59441e-06    5.081e-06      36.1714        4
   220       12  4.55193e-06  5.03568e-06      35.8488        5
   221       20  4.50155e-06  4.97911e-06      35.4461       10
   222       35  4.48721e-06  4.96004e-06      35.3103        6
   223       13   4.4858e-06  4.96226e-06      35.3261        3
   224       11  4.31116e-06   4.7684e-06      33.9461        4
   225       13  4.28848e-06  4.74332e-06      33.7675        4
   226        7  4.20692e-06   4.6518e-06       33.116        5
   227       23  3.44218e-06  3.82993e-06      27.2652        6
   228        9  3.90726e-06  4.32048e-06      30.7573        4
   229       11   3.8326e-06  4.23758e-06      30.1672        7
   230       25  3.78143e-06  4.18084e-06      29.7633        3
   231        9  3.76718e-06  4.16593e-06      29.6571        5
   232       10  3.75877e-06  4.15752e-06      29.5972        6
   233       10  3.74993e-06  4.14624e-06      29.5169        6
   234        8  3.69655e-06  4.08703e-06      29.0954        4
   235       12  3.64843e-06  4.03615e-06      28.7332        4
   236        9  3.59119e-06  3.97287e-06      28.2827        9
   237        9  3.58318e-06  3.96269e-06      28.2102        3
   238       44   3.4601e-06  3.82757e-06      27.2483        7
   239       10  3.44934e-06  3.81369e-06      27.1495        4
   240        9  3.38065e-06  3.73812e-06      26.6116        4
   241       11  3.36437e-06   3.7219e-06      26.4961        5
   242        7  3.32999e-06  3.68427e-06      26.2282        4
   243        6  3.26451e-06  3.61104e-06      25.7069        5
   244       11  3.26436e-06  3.61022e-06       25.701        3
   245        8  3.24093e-06    3.585e-06      25.5215        2
   246        8  3.23896e-06  3.58288e-06      25.5064        6
   247        6   3.2187e-06   3.5598e-06      25.3421        4
   248       20  3.19242e-06  3.52878e-06      25.1213        6
   249        7  3.17959e-06  3.51499e-06      25.0231        4
   250        7   3.1348e-06  3.46694e-06       24.681        8
   251       11  3.08362e-06  3.40902e-06      24.2687        3
   252        6  3.05908e-06  3.38267e-06      24.0811        3
   253        5  3.03508e-06  3.35707e-06      23.8989        4
   254        5  2.95213e-06  3.26349e-06      23.2327        4
   255        6  2.86343e-06  3.16476e-06      22.5298        7
   256        7  2.81718e-06  3.11411e-06      22.1692        2
   257        6  2.77721e-06    3.073e-06      21.8766        5
   258       26   2.7517e-06  3.04302e-06      21.6631       11
   259        1   3.5267e-07  3.89489e-07      2.77276        2
