Model info
==========
Mesh file: e18sh42_Giuseppe_masked.ply (VN 2345368, FN 4640415)
Texture files:
  e18sh42_Giuseppe_masked.png

Parameterization info
=====================
Number of charts: 8733
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   136        4  6.72549e-07  9.09823e-07      30.2976        2
   137       18  3.81269e-06            0            0        1
   138       62    1.165e-05            0            0        1
   139      373      8.3e-05            0            0        4
   140        5  1.10965e-06   3.0392e-07      10.1207        2
   141       12  1.74123e-06            0            0        1
   142       20  3.60051e-06  7.14536e-07      23.7944        2
   143        8  1.42812e-06            0            0        1
   144        1  1.93123e-07            0            0        1
   145        2  2.78064e-07            0            0        1
   146        1   1.8713e-07            0            0        1
   147        3  4.47689e-07            0            0        1
   148        3  7.08138e-07  1.01471e-07      3.37902        3
   149       43  7.82821e-06            0            0        2
   150        1  1.97826e-07            0            0        1
   151       27  6.01013e-06            0            0        3
   152        8  1.96981e-06  2.10207e-06      70.0001        1
   153      171  3.38061e-05            0            0        6
   154        5  9.99173e-07  8.35186e-07      27.8121        2
   155       15  2.15452e-06            0            0        1
   156        1  1.24773e-07  1.66673e-08     0.555031        1
   157        1  1.83594e-07  1.51044e-08     0.502983        1
   158        2  3.69364e-07  4.92114e-08      1.63877        1
   159        5  8.50527e-07  1.76881e-07      5.89023        2
   160      549  0.000111221            0            0        4
   161        6  9.68204e-07   3.4555e-07       11.507        1
   162       34  5.65862e-06   9.7717e-07      32.5402        3
   163        1  2.45719e-07  1.25983e-08     0.419529        3
   164        8  1.63472e-06            0            0        2
   165        4  9.38489e-07            0            0        1
   166        4  7.97666e-07            0            0        1
   167        1  3.47538e-07  2.22619e-08     0.741333        1
   168        2  4.39893e-07  9.63741e-08       3.2093        2
   169       97   1.8957e-05            0            0        5
   170       20  3.60378e-06  7.37888e-07       24.572        3
   171        2  4.42035e-07            0            0        2
   172        1  5.08449e-07   3.6724e-07      12.2293        1
   173        1  3.40591e-07  1.77194e-07      5.90066        1
   174        1  1.26796e-07  4.63664e-08      1.54403        1
   175       34  7.01795e-06  9.00054e-06      299.723        1
   176       42  7.24066e-06  3.45553e-06      115.071        1
   177        2  3.44261e-07  1.41298e-07       4.7053        1
