Model info
==========
Mesh file: Tutan_500k_tex.ply (VN 256699, FN 500000)
Texture files:
  Tutan_tex.png

Parameterization info
=====================
Number of charts: 2818
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   151     1511    0.0031294   0.00253438        15813        4
   152        2  9.18551e-07  8.22599e-07      5.13252        1
   153       82  6.31083e-05  5.37502e-05      335.369        2
   154        1  4.83988e-07  1.40354e-07     0.875723        1
   155        6  1.77898e-06  2.12581e-06      13.2637        3
   156        5  2.63553e-06  8.20642e-07      5.12031        2
   157        7  1.74466e-06  1.20502e-06      7.51858        2
   158       96  9.56763e-05  7.67212e-05      478.694        5
   159       25  9.23365e-06    3.177e-06      19.8226        3
   160       11  1.26412e-05  2.71703e-06      16.9526        3
   161       50  3.87261e-05  3.16557e-05      197.513        4
   162       29  1.99329e-05  2.07173e-05      129.263        1
   163       78  4.96636e-05  4.04758e-05      252.545        1
   164        1  6.97476e-08  3.53678e-09    0.0220674        1
   165        1  5.50342e-07  4.12149e-08     0.257156        1
   166        1   2.0768e-08            0            0        1
   167     1165   0.00228888   0.00199929      12474.3       11
   168       25  3.13154e-05  2.81626e-05      175.717        1
   169        1  6.77568e-08  2.90182e-08     0.181056        1
   170        1  2.78323e-07            0            0        1
   171        1  5.89872e-08  4.47847e-08      0.27943        1
   172        1  1.95918e-07  9.53188e-08     0.594732        1
   173       35  1.57067e-05  1.06744e-05      66.6019        2
   174       30  1.51884e-05  1.37278e-05       85.653        1
   175        1  3.46596e-07            0            0        1
   176       14  2.24489e-05   1.9384e-05      120.944        1
   177     1562   0.00197068   0.00206842      12905.7        9
   178      200  0.000250895  0.000320522      1999.86        9
   179       10  5.07882e-06  2.55354e-06      15.9325        1
   180      200  0.000199769  0.000151688      946.439        5
   181       12  4.75998e-06  2.52343e-06      15.7447        2
   182        1  3.70291e-08            0            0        1
   183      207  0.000230876  0.000222051      1385.46        2
   184        1  5.54006e-07   1.4365e-07     0.896292        3
   185      163   0.00013801  0.000138998      867.265        2
   186       14  9.72223e-06   8.1149e-06      50.6321        1
   187        1  3.03381e-07   3.5919e-07      2.24113        2
   188       17  1.93563e-05  1.86329e-05      116.258        1
   189      691  0.000851855  0.000840233      5242.54       13
   190        7   5.7979e-06  5.18654e-06      32.3609        2
   191       29  2.74829e-05  2.30898e-05      144.066        1
   192       81  9.57267e-05  9.50008e-05      592.747        2
   193     1053   0.00059957  0.000456695       2849.5       14
   194       10  1.38144e-05  1.09029e-05      68.0273        1
   195       88  0.000181568  0.000155329       969.16        1
   196        1  7.78194e-07  4.13775e-07      2.58171        2
   197        4  5.69555e-06            0            0        1
   198        2  7.73204e-07            0            0        1
   199       10  1.01461e-05    7.846e-06      48.9543        1
   200      249  0.000260753   0.00024309      1516.74        5
   201        2  3.85105e-07  1.58639e-07     0.989811        1
   202        6   9.0773e-06  6.55809e-06      40.9185        1
   203       12  2.12807e-06  1.68638e-06       10.522        1
   204       17  8.74244e-06  8.78346e-06      54.8035        3
   205       19  7.06182e-06   9.2827e-06      57.9184        3
   206        4  1.02469e-06   3.1659e-07      1.97533        2
   207        1  1.65546e-07            0            0        1
   208       73  5.03529e-05  3.15281e-05      196.716        8
   209        2  4.89664e-06  3.72152e-06        23.22        1
   210        1  7.94375e-11  9.28638e-10   0.00579414        1
   211       15  3.74483e-06  3.37079e-06      21.0317        1
   212        8  2.23347e-06            0            0        3
   213        2  2.85339e-07  1.06341e-07     0.663501        1
   214       24  1.16345e-05  8.91928e-06      55.6509        5
   215        2  2.02394e-06  1.02955e-06      6.42378        2
   216       10  6.39134e-06  4.27816e-06      26.6931        2
   217        2  2.83472e-07  6.51903e-08     0.406748        1
   218        6  2.34417e-06            0            0        3
   219       21  1.57208e-05  2.87584e-06      17.9435        4
   220        7  2.28767e-06            0            0        2
   221        2  4.36745e-08            0            0        1
   222        6  2.18428e-06  3.11136e-07       1.9413        2
   223        1  2.19249e-07  3.92029e-08     0.244603        3
   224       12  7.53003e-06  1.08092e-05      67.4426        4
   225       11  2.94067e-06  2.04062e-06      12.7322        2
   226       12   5.4662e-06  3.81072e-06      23.7766        2
   227        2   2.5704e-07  1.85672e-07      1.15848        1
   228       12  8.14875e-06   1.1957e-05      74.6048        2
   229        8  1.56127e-06  9.81421e-07      6.12348        2
   230       35  2.25806e-05  2.55665e-05       159.52        4
   231        1  6.62424e-07  2.87823e-07      1.79584        3
   232       24  3.62851e-05  3.70888e-05      231.411        1
   233       10   1.3109e-05  1.34959e-05       84.206        1
   234        4  6.74782e-06  5.65102e-06      35.2589        3
   235        2  4.64203e-06  2.97411e-06      18.5566        2
   236        6  1.03632e-05  1.00056e-05       62.429        1
   237       41  4.55016e-05  4.71398e-05      294.124        1
   238      130  0.000199834  0.000228854      1427.91        2
   239       83  7.61987e-05  8.14364e-05      508.114        4
   240        1  1.01945e-06  3.26794e-07        2.039        2
   241       12  7.75686e-06   1.1854e-05       73.962        2
   242        1  3.52287e-07  3.83071e-07      2.39013        3
   243        1  7.27524e-07  8.11016e-08     0.506025        2
   244       11  7.74692e-06  1.08404e-05      67.6374        5
   245      116  0.000125935  0.000126103      786.807        5
   246        3  1.15539e-05  9.46052e-06      59.0279        1
   247       19  2.59991e-05  2.45265e-05      153.031        1
   248        1  1.25358e-06  1.59719e-06      9.96549        1
   249        1  1.74405e-06  9.94279e-07       6.2037        1
   250       23  2.28138e-05  2.02492e-05      126.342        2
   251       16  1.67503e-05  1.75172e-05      109.297        1
   252       19   1.8223e-05  2.52167e-05      157.337        3
   253       22  2.40552e-05  2.41045e-05      150.397        2
   254       28  2.83195e-05  3.79539e-05      236.809        4
   255        2  1.18375e-06  9.18419e-07      5.73038        2
   256       10  1.02689e-05  1.03924e-05       64.842        2
   257       53   4.2707e-05  6.31223e-05      393.845        2
   258        3  2.52958e-06  2.76274e-06      17.2378        2
   259       19  2.34393e-05  2.77212e-05      172.964        2
   260    45774     0.110354      0.16019       999490      114
   261       22  3.10444e-05  3.23629e-05      201.925        1
   262       20  3.63562e-05  3.45575e-05      215.618        1
   263        8  1.36587e-05  1.31504e-05      82.0502        1
   264       10  6.57477e-06  9.09061e-06      56.7199        1
   265       35  3.50755e-05   3.4982e-05      218.266        1
   266       24  2.91413e-05   2.8362e-05      176.962        1
   267       25  2.33646e-05  2.33401e-05      145.628        1
   268        9  1.03166e-05  9.13007e-06      56.9661        1
   269       11  1.05241e-05    7.446e-06      46.4585        1
   270        1  1.02601e-06  3.58709e-07      2.23812        1
   271       55  8.01337e-05  6.20797e-05       387.34        3
   272       74  0.000107766  8.52778e-05      532.082        3
   273       36  3.67576e-05  3.64872e-05      227.658        2
   274        1  9.47392e-07  7.39425e-07      4.61356        1
   275        1  8.04649e-07   5.4217e-08     0.338281        2
   276        8  1.01969e-05  5.48491e-06      34.2225        2
