Model info
==========
Mesh file: achteck_turm_texrecon.obj (VN 61076, FN 99252)
Texture files:
  achteck_turm_texrecon_material0000_map_Kd.png
  achteck_turm_texrecon_material0001_map_Kd.png
  achteck_turm_texrecon_material0002_map_Kd.png
  achteck_turm_texrecon_material0003_map_Kd.png
  achteck_turm_texrecon_material0004_map_Kd.png
  achteck_turm_texrecon_material0005_map_Kd.png

Parameterization info
=====================
Number of charts: 2160
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   111      658     0.001127   0.00173918      15699.3       29
   112        1   6.5221e-06  1.06754e-05      96.3654        0
   113      483    0.0142693   0.00171798        15508       18
   114        2  7.36486e-06  3.87557e-06      34.9841        1
   115       17  0.000497847   4.4178e-05      398.787        1
   116        1   3.1432e-05  2.24378e-06      20.2543        0
   117     1068    0.0019275   0.00239451      21614.9       13
   118        5  7.00792e-06  5.88914e-06      53.1603        5
   119      894   0.00150614   0.00231727      20917.6       11
   120        1  2.16847e-06  1.80059e-06      16.2537        1
   121        1  2.41425e-05  2.15506e-06      19.4534        0
   122      782   0.00744577   0.00194357      17544.3       13
   123      905   0.00165991   0.00166336      15014.9       17
   124        3  1.48469e-05  6.11158e-07      5.51682        1
   125        1  3.17597e-06  2.58586e-06      23.3421        1
   126        1  9.19945e-07  4.58235e-07      4.13641        1
   127        1  1.97389e-06  1.47571e-06       13.321        0
   128        1  2.22262e-06  9.70779e-07      8.76306        1
   129      728  0.000558975   0.00185541      16748.4       35
   130        2     3.26e-06  3.96273e-06      35.7709        2
   131      624   0.00108059   0.00197601      17837.1       17
   132     1770   0.00375363   0.00238377      21517.9       18
   133        1  2.72031e-06  2.36164e-06      21.3181        0
   134      570   0.00527425    0.0016496      14890.7       15
   135        1  8.00719e-06  2.02051e-06      18.2388        0
   136        1  3.22912e-05  8.64797e-06      78.0638        1
   137        1  8.40544e-06  1.29889e-06      11.7249        1
   138      858  0.000842551   0.00183357      16551.3       36
   139        1  1.64717e-06  1.45518e-06      13.1357        1
   140        2  1.84012e-06  1.66009e-06      14.9854        2
   141      527  0.000896468   0.00109282      9864.74       34
   142        2  4.91096e-06  5.93141e-06      53.5418        1
   143        2   3.2903e-06  3.45953e-06      31.2286        1
   144      463   0.00696858   0.00172533      15574.3        9
   145      578    0.0071252   0.00169137      15267.7       11
   146        2  3.03566e-05  2.80544e-06      25.3242        1
   147        2  3.45843e-05  7.50604e-06      67.7558        1
   148        1  2.67623e-05  2.60187e-06      23.4866        1
   149      705   0.00672737   0.00181194      16356.1        9
   150      531  0.000548753   0.00155643      14049.6       25
   151        1  1.63693e-06  2.36558e-06      21.3537        1
   152      649  0.000452405   0.00163392      14749.1       25
   153      604  0.000526889    0.0016914        15268       20
   154        4   6.6001e-06  8.88919e-06      80.2412        0
   155      476  0.000606416   0.00137674      12427.6       20
   156        2  3.25569e-06  3.71095e-06      33.4981        1
   157      511   0.00600522   0.00153686        13873       14
   158      348   0.00642534   0.00137712        12431        5
   159        2  3.59247e-05  2.62831e-06      23.7253        0
   160      519  0.000341788   0.00128024      11556.5       16
   161      392   0.00977928    0.0014874      13426.5       17
   162      576  0.000393398    0.0015189      13710.9       19
   163      263   0.00027592  0.000796552      7190.34       13
   164        2  5.23829e-06   1.3888e-05      125.365        1
   165      387   0.00726358   0.00147498      13314.4       12
   166      354    0.0101048   0.00115615      10436.4        9
   167      431   0.00090843   0.00125439      11323.2        8
   168      457   0.00101547   0.00101979      9205.44        9
   169      321  0.000364945  0.000901202         8135       16
   170      314   0.00318317   0.00117602      10615.7       12
   171      114  0.000200418  0.000915093      8260.39        3
   172        2  3.00589e-07  1.33246e-06      12.0279        1
   173       84   0.00123941  0.000345878      3122.18        3
