Model info
==========
Mesh file: Mandarine.obj (VN 20418, FN 40836)
Texture files:
  Mandarine.jpg

Parameterization info
=====================
Number of charts: 146
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   121        1  2.53544e-05  5.14761e-06      42.3048        2
   122        1  1.82155e-05  7.34984e-06      60.4035        2
   123        1  1.76036e-05  8.34823e-06      68.6087        3
   124        1   1.9158e-05  8.40917e-06      69.1095        2
   125        1  2.36044e-05  1.04741e-05      86.0799        2
   126        1  1.64394e-05  3.04858e-06      25.0543        2
   127        4  7.88468e-05  6.28155e-05       516.24        3
   128        2  4.08893e-05  4.03102e-05      331.283        3
   129        1   1.2609e-05   3.1447e-06      25.8443        3
   130       22  0.000346406  0.000336081      2762.03        3
   131        1   1.3554e-05  6.46427e-06      53.1256        2
   132        3  3.00268e-05  2.01167e-05      165.326        2
   133        1  9.55004e-06  3.43899e-06      28.2628        2
   134        2  2.34057e-05  1.11231e-05      91.4136        2
   135      318    0.0075232   0.00834073        68547        5
   136        3  4.67637e-05  3.70702e-05      304.656        2
   137        1  8.86008e-06  7.09296e-06      58.2924        2
   138       11  5.01382e-05  0.000105795      869.459        4
   139        1  4.16421e-06  1.51297e-06      12.4341        2
   140        6  8.99985e-05  8.02794e-05      659.764        4
   141        4  4.38176e-05  3.34917e-05      275.247        2
   142        2  2.42121e-05  1.24985e-05      102.717        2
   143        3  1.31097e-05  1.58826e-05      130.529        2
   144        1  1.24572e-05  5.37659e-06      44.1867        1
   145        1  1.95561e-05  1.37739e-05      113.198        3
