Model info
==========
Mesh file: bebetrex.obj (VN 302832, FN 604074)
Texture files:
  bebetrex.jpg

Parameterization info
=====================
Number of charts: 1479
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   239        2  2.53123e-06  2.38483e-06       15.542        2
   240        1  2.03115e-06  1.99562e-06      13.0055        3
   241        1  2.29597e-07  3.92693e-08      0.25592        1
   242       12  7.52507e-06  6.95809e-06      45.3462        2
   243        7  8.60589e-06  7.80666e-06      50.8764        2
   244       35  4.03091e-05  3.74794e-05      244.255        4
   245      569  0.000484383  0.000453654      2956.49       11
   246      709  0.000661301  0.000633789      4130.43        7
   247      462  0.000411052   0.00039121      2549.54        6
   248       87  6.39407e-05  5.82173e-05      379.405        8
   249        4  1.86661e-06  1.71735e-06      11.1921        2
   250        1  4.77315e-07  4.88268e-07      3.18207        2
   251       56  4.48192e-05  4.94403e-05      322.205        8
   252        2  1.27254e-06  5.00454e-07      3.26148        2
   253        2  6.00678e-07   5.0935e-07      3.31946        2
   254       66  5.36627e-05  4.63357e-05      301.973        2
   255        1  8.95342e-08  8.69339e-09    0.0566553        1
   256       25  3.55928e-05  3.54587e-05      231.086        3
   257       31   0.00012572  0.000128442       837.06        5
   258        1  6.18093e-07   5.7174e-07      3.72606        2
   259       11  1.05388e-05  1.00871e-05      65.7379        4
   260        2  2.57005e-06   2.2983e-06      14.9782        2
   261       48  5.51863e-05  5.39717e-05      351.736        3
   262        2  1.85947e-06  1.72052e-06      11.2127        2
   263       88   0.00010286   0.00010307      671.713        8
   264       14  1.81139e-05  1.80464e-05       117.61        3
   265      922   0.00124636   0.00122136      7959.67       11
   266       20  1.82599e-05  1.65847e-05      108.084        4
   267       17   1.5867e-05  1.38849e-05      90.4887        3
   268       24  3.47288e-05  3.43593e-05      223.921        3
   269        1  5.15986e-07  2.45726e-07      1.60141        2
   270       11  1.23245e-05  1.23481e-05      80.4731        2
   271        1   7.3202e-07  1.91391e-07      1.24731        2
   272        9  5.54553e-06  4.95079e-06      32.2645        2
   273        3  1.20243e-06  1.00236e-06      6.53244        2
   274        9  6.78161e-06  6.20253e-06      40.4222        5
   275        1  4.20043e-07  3.10747e-07      2.02515        2
   276        1  5.00479e-07  5.14038e-07      3.35002        3
   277        6  4.69982e-06  4.50207e-06      29.3402        4
   278      471    0.0004659  0.000443618      2891.08        5
   279      676  0.000696773  0.000672136      4380.35        8
   280      266  0.000338712  0.000338106      2203.46        6
   281        1  1.16889e-06  1.17991e-06      7.68954        2
   282        2  1.05656e-06  1.39192e-07      0.90712        2
   283        1  4.18699e-07  4.03918e-07      2.63236        3
   284        1  3.93101e-07  3.80057e-07      2.47685        2
   285        1  3.58778e-07  3.94507e-08     0.257103        3
   286        1  1.88996e-06  1.67087e-06      10.8892        2
   287     1658   0.00477832   0.00488356      31826.4       10
   288     2103   0.00437706   0.00444827      28989.6        9
   289     1735   0.00249782   0.00247944      16158.6       11
   290      704  0.000854548  0.000850292       5541.4        6
   291      218  0.000238166  0.000234126      1525.81        5
   292      524  0.000934228  0.000947591       6175.5        4
   293      336  0.000390364  0.000380234      2478.01        5
   294      365  0.000388796  0.000380293      2478.39        8
   295      710  0.000785764  0.000766401      4994.68        4
   296        8  1.17144e-05  1.11973e-05      72.9735        3
   297      279  0.000329149  0.000320937      2091.57        6
   298        2  8.19569e-07  4.63721e-07      3.02209        2
   299        1  2.31117e-06  2.34899e-06      15.3085        3
   300       70  8.47434e-05  8.18651e-05      533.519        3
   301        1  1.10229e-06  1.35731e-07     0.884564        2
   302       26  2.88753e-05   2.8176e-05      183.625        3
   303       62  5.43943e-05   5.3251e-05       347.04        4
   304      149  0.000158675  0.000155495      1013.37        4
   305       15  8.45403e-06  6.99779e-06       45.605        8
   306        1  3.30286e-07  2.50316e-07      1.63132        2
   307        1  2.87116e-07  1.09234e-07     0.711881        1
   308        7  6.17795e-06   5.0599e-06      32.9757        2
   309        1  2.65781e-07  8.90028e-08     0.580036        1
   310       35  2.05434e-05  1.97399e-05      128.646       11
   311        1  3.79324e-07  4.49441e-08     0.292903        2
   312        1  4.89662e-07  3.66789e-07      2.39038        1
   313        3  1.17449e-06  2.69729e-07      1.75784        3
   314        5  1.56666e-06  5.61668e-07      3.66042        3
   315       68  6.49277e-05  6.62626e-05      431.837        7
   316        1   4.2865e-07  4.03234e-07       2.6279        2
   317        1  3.72958e-07  1.12211e-08    0.0731285        3
   318        1  4.06145e-07  3.42884e-07      2.23459        2
   319        1  3.76959e-07  3.00838e-07      1.96058        3
   320        1  3.62406e-07  1.84561e-07      1.20279        3
   321        1  2.67541e-07  2.70981e-07      1.76599        2
   322        1  3.86418e-07  2.10797e-07      1.37377        1
   323       11  7.63901e-06  6.58664e-06      42.9255        2
   324      164  0.000214598  0.000205296      1337.92        6
   325        1  3.59427e-07   2.8644e-07      1.86675        1
   326        1  5.48799e-07  5.80881e-07      3.78563        2
   327       22  1.53224e-05  1.20111e-05       78.277        4
   328      380   0.00046835  0.000459487       2994.5        7
   329       41   3.7243e-05  3.61382e-05      235.515        2
   330       12  9.08162e-06  8.57383e-06      55.8761        2
   331       87  8.90725e-05  8.70616e-05      567.385        6
   332       90  9.67644e-05  9.51854e-05      620.328        3
   333        1  7.30984e-07  6.82333e-07       4.4468        1
   334       62  0.000100346  9.93404e-05      647.407        3
   335       33  3.36725e-05  3.12661e-05      203.763        5
   336      111  0.000156675  0.000152932      996.664        6
   337       38   5.0739e-05  5.03414e-05      328.078        5
   338        1  1.23892e-06  1.26943e-06      8.27294        2
   339        6  7.77919e-06  6.92528e-06      45.1324        3
   340        4  1.75188e-06  1.11358e-06      7.25728        1
   341        1  8.06955e-07  7.24202e-07      4.71966        1
   342       40  3.57552e-05  3.12745e-05      203.818        5
   343        1  3.50965e-07  2.46408e-07      1.60585        2
   344        1  1.05457e-06  5.33366e-08     0.347597        3
   345        1  2.72556e-07  2.55764e-07      1.66683        2
   346       96  0.000111823  0.000112149      730.879        3
   347       12  1.09196e-05  1.00192e-05      65.2956        3
   348       82  0.000112752  0.000105135      685.173       12
   349       62  6.12174e-05  5.43648e-05      354.298        7
   350       10  9.28036e-06   8.8169e-06      57.4602        3
   351        1  7.34309e-07   7.1842e-07      4.68198        1
   352       50  0.000119745  0.000121453      791.515        5
   353      119  0.000196272  0.000197141      1284.78        3
   354       71  0.000134084  0.000130709      851.836       11
   355       11  8.24289e-06  6.27775e-06      40.9124        2
   356        1  3.95074e-07  1.60598e-07      1.04663        1
   357       12   1.3936e-05  1.18505e-05      77.2301        2
   358        9  1.79911e-05  1.79369e-05      116.896        4
   359      134  0.000402365  0.000411659      2682.81       13
   360        2  2.65248e-06  2.11239e-06      13.7665        2
   361       74  0.000260593  0.000265207      1728.37        6
   362       14  1.83358e-05  1.77722e-05      115.822        2
   363        1  5.05517e-07  1.00607e-07     0.655663        1
   364        1  6.56391e-07   2.6287e-07      1.71314        2
   365        1  2.26103e-06  2.06937e-06      13.4862        2
   366        1  1.86873e-06  1.89173e-06      12.3285        3
   367      111   0.00025886  0.000266406      1736.18        8
   368        1  9.92284e-07  9.86775e-07      6.43087        2
   369        1   1.4636e-06  1.43504e-06      9.35225        2
   370        1  4.69656e-07   2.9448e-07      1.91914        2
   371        1   4.6023e-07  2.51314e-07      1.63783        2
   372        3  3.87661e-06  3.77444e-06      24.5982        1
   373        1  3.12032e-06  2.97075e-06      19.3605        2
   374        2  5.43273e-06  5.30711e-06      34.5867        2
