Model info
==========
Mesh file: nefertiti_HQ2_textured.obj (VN 50002, FN 100000)
Texture files:
  texture.png

Parameterization info
=====================
Number of charts: 6209
    ID    faces      perc_3D      perc_UV   resolution    n_adj
   115      122  0.000289589   0.00123226       426.85        6
   116        7   1.2347e-05  9.52206e-06       3.2984        3
   117       47  0.000369439  0.000130006      45.0336       10
   118     1316   0.00890833    0.0245571      8506.47       69
   119        4  6.85643e-06  1.21291e-05      4.20147        1
   120       16   3.0067e-05  8.11889e-05      28.1235        1
   121      255   0.00194614  0.000608339      210.726       34
   122     4298    0.0197115     0.107339      37181.8       34
   123        1  3.76595e-06  6.29209e-07     0.217955        3
   124        7   1.1441e-05  1.28491e-05      4.45089        4
   125        1  3.87981e-06  1.69618e-06     0.587549        3
   126       11  2.49457e-05   1.6056e-05      5.56173        4
   127     1122    0.0127384    0.0135341      4688.16        8
   128       43  0.000233932  0.000901248      312.188        3
   129      824    0.0118843   0.00763648      2645.24       12
   130       63  0.000206936  0.000415953      144.084        1
   131       16  3.61467e-05  8.14179e-05      28.2028        1
   132       19  3.23856e-05  7.60287e-05       26.336        1
   133        2  3.77708e-06  1.70576e-06     0.590868        2
   134        1  1.26239e-06  2.76669e-07     0.095837        2
   135        1  2.65229e-06  2.05833e-06     0.712997        1
   136        5  1.12236e-05  1.58691e-05      5.49699        1
   137       29   9.1948e-05  0.000103874      35.9815        9
   138        3  7.99718e-06  5.75383e-06       1.9931        1
   139        1  2.38467e-06  4.70127e-06       1.6285        2
   140        2  4.95913e-06   2.4594e-06     0.851926        1
   141        6  2.33472e-05  1.27133e-05      4.40384        1
   142       13   2.8077e-05  1.65158e-05        5.721        1
   143        2  2.66833e-06  3.76653e-06      1.30471        1
   144        7   1.9247e-05  2.04144e-05      7.07146        2
   145        2  6.48407e-06   2.7488e-06     0.952171        2
   146        1  2.27103e-06  1.35112e-06     0.468021        1
   147        2  5.28506e-06  7.62588e-06      2.64157        1
   148        1  1.27552e-06  1.64374e-06     0.569385        1
   149        2  8.53507e-06  9.29717e-06       3.2205        3
   150        6  1.66598e-05  1.12984e-05      3.91371        2
   151        1   1.0572e-06  3.76168e-07     0.130303        2
   152        1  1.31794e-06  4.44052e-07     0.153818        3
   153        4  8.40794e-06  7.38784e-06      2.55911        5
   154        1  1.90502e-06  1.88602e-06      0.65331        3
   155        1  1.77102e-06  1.36624e-06     0.473258        2
   156        1  3.99877e-06  1.03997e-06     0.360242        1
   157        1  1.69691e-06  6.95151e-07     0.240797        2
   158        1  1.59003e-06  2.58043e-06     0.893851        1
   159        2  8.03643e-06  9.47194e-06      3.28104        1
   160      214   0.00172754   0.00745876      2583.68        4
   161        1  4.19191e-06  5.46746e-06       1.8939        2
   162        1  3.35842e-06  1.16786e-06     0.404541        2
   163        1  1.23328e-06  2.38851e-06     0.827367        2
   164        1  2.12368e-06  1.13471e-06     0.393059        1
   165        2  3.03645e-06  3.37217e-06       1.1681        1
